dep,Num_Acc,an,regionName,grav
17.0,201700021083,2017,Nouvelle-Aquitaine,2
17.0,201700021133,2017,Nouvelle-Aquitaine,2
17.0,201700021181,2017,Nouvelle-Aquitaine,2
40.0,201700021429,2017,Nouvelle-Aquitaine,2
14.0,201700021445,2017,Normandie,2
61.0,201700021452,2017,Normandie,2
17.0,201700021486,2017,Nouvelle-Aquitaine,2
34.0,201700021538,2017,Occitanie,2
66.0,201700021541,2017,Occitanie,2
66.0,201700021542,2017,Occitanie,2
66.0,201700021542,2017,Occitanie,2
30.0,201700021548,2017,Occitanie,2
30.0,201700021553,2017,Occitanie,2
30.0,201700021554,2017,Occitanie,2
41.0,201700021571,2017,Centre-Val de Loire,2
77.0,201700021575,2017,Ile-de-France,2
77.0,201700021575,2017,Ile-de-France,2
77.0,201700021577,2017,Ile-de-France,2
77.0,201700021578,2017,Ile-de-France,2
77.0,201700021578,2017,Ile-de-France,2
77.0,201700021579,2017,Ile-de-France,2
77.0,201700021581,2017,Ile-de-France,2
62.0,201700021593,2017,Nord-Pas-de-Calais-Picardie,2
62.0,201700021596,2017,Nord-Pas-de-Calais-Picardie,2
62.0,201700021603,2017,Nord-Pas-de-Calais-Picardie,2
62.0,201700021603,2017,Nord-Pas-de-Calais-Picardie,2
62.0,201700021609,2017,Nord-Pas-de-Calais-Picardie,2
62.0,201700021612,2017,Nord-Pas-de-Calais-Picardie,2
62.0,201700021624,2017,Nord-Pas-de-Calais-Picardie,2
62.0,201700021626,2017,Nord-Pas-de-Calais-Picardie,2
62.0,201700021633,2017,Nord-Pas-de-Calais-Picardie,2
62.0,201700021638,2017,Nord-Pas-de-Calais-Picardie,2
62.0,201700021666,2017,Nord-Pas-de-Calais-Picardie,2
62.0,201700021671,2017,Nord-Pas-de-Calais-Picardie,2
44.0,201700021674,2017,Pays de la Loire,2
37.0,201700021681,2017,Centre-Val de Loire,2
83.0,201700021705,2017,Provence-Alpes-Côte d'Azur,2
87.0,201700021715,2017,Nouvelle-Aquitaine,2
47.0,201700021737,2017,Nouvelle-Aquitaine,2
23.0,201700021745,2017,Nouvelle-Aquitaine,2
23.0,201700021754,2017,Nouvelle-Aquitaine,2
23.0,201700021761,2017,Nouvelle-Aquitaine,2
23.0,201700021761,2017,Nouvelle-Aquitaine,2
23.0,201700021761,2017,Nouvelle-Aquitaine,2
23.0,201700021763,2017,Nouvelle-Aquitaine,2
50.0,201700021771,2017,Normandie,2
22.0,201700021772,2017,Bretagne,2
22.0,201700021774,2017,Bretagne,2
22.0,201700021776,2017,Bretagne,2
30.0,201700021795,2017,Occitanie,2
30.0,201700021798,2017,Occitanie,2
30.0,201700021798,2017,Occitanie,2
30.0,201700021807,2017,Occitanie,2
18.0,201700021850,2017,Centre-Val de Loire,2
18.0,201700021879,2017,Centre-Val de Loire,2
41.0,201700021882,2017,Centre-Val de Loire,2
41.0,201700021892,2017,Centre-Val de Loire,2
12.0,201700021894,2017,Occitanie,2
58.0,201700021907,2017,Bourgogne-Franche-Comté,2
71.0,201700021911,2017,Bourgogne-Franche-Comté,2
71.0,201700021911,2017,Bourgogne-Franche-Comté,2
71.0,201700021914,2017,Bourgogne-Franche-Comté,2
71.0,201700021915,2017,Bourgogne-Franche-Comté,2
71.0,201700021916,2017,Bourgogne-Franche-Comté,2
71.0,201700021919,2017,Bourgogne-Franche-Comté,2
36.0,201700021923,2017,Centre-Val de Loire,2
36.0,201700021924,2017,Centre-Val de Loire,2
87.0,201700021937,2017,Nouvelle-Aquitaine,2
34.0,201700021940,2017,Occitanie,2
34.0,201700021945,2017,Occitanie,2
34.0,201700021945,2017,Occitanie,2
34.0,201700021950,2017,Occitanie,2
34.0,201700021962,2017,Occitanie,2
48.0,201700021972,2017,Occitanie,2
67.0,201700021981,2017,Grand-Est,2
44.0,201700021984,2017,Pays de la Loire,2
44.0,201700021993,2017,Pays de la Loire,2
44.0,201700021996,2017,Pays de la Loire,2
85.0,201700022005,2017,Pays de la Loire,2
85.0,201700022018,2017,Pays de la Loire,2
85.0,201700022020,2017,Pays de la Loire,2
14.0,201700022024,2017,Normandie,2
14.0,201700022028,2017,Normandie,2
50.0,201700022034,2017,Normandie,2
50.0,201700022034,2017,Normandie,2
50.0,201700022035,2017,Normandie,2
50.0,201700022045,2017,Normandie,2
18.0,201700022050,2017,Centre-Val de Loire,2
44.0,201700022068,2017,Pays de la Loire,2
44.0,201700022068,2017,Pays de la Loire,2
72.0,201700022074,2017,Pays de la Loire,2
72.0,201700022075,2017,Pays de la Loire,2
72.0,201700022080,2017,Pays de la Loire,2
72.0,201700022082,2017,Pays de la Loire,2
72.0,201700022085,2017,Pays de la Loire,2
72.0,201700022089,2017,Pays de la Loire,2
83.0,201700022105,2017,Provence-Alpes-Côte d'Azur,2
83.0,201700022105,2017,Provence-Alpes-Côte d'Azur,2
83.0,201700022110,2017,Provence-Alpes-Côte d'Azur,2
60.0,201700022131,2017,Nord-Pas-de-Calais-Picardie,2
60.0,201700022147,2017,Nord-Pas-de-Calais-Picardie,2
19.0,201700022163,2017,Nouvelle-Aquitaine,2
19.0,201700022187,2017,Nouvelle-Aquitaine,2
19.0,201700022188,2017,Nouvelle-Aquitaine,2
19.0,201700022244,2017,Nouvelle-Aquitaine,2
19.0,201700022296,2017,Nouvelle-Aquitaine,2
74.0,201700022319,2017,Auvergne-Rhône-Alpes,2
21.0,201700022345,2017,Bourgogne-Franche-Comté,2
21.0,201700022352,2017,Bourgogne-Franche-Comté,2
23.0,201700022503,2017,Nouvelle-Aquitaine,2
24.0,201700022518,2017,Nouvelle-Aquitaine,2
25.0,201700022604,2017,Bourgogne-Franche-Comté,2
25.0,201700022604,2017,Bourgogne-Franche-Comté,2
25.0,201700022604,2017,Bourgogne-Franche-Comté,2
70.0,201700022645,2017,Bourgogne-Franche-Comté,2
25.0,201700022646,2017,Bourgogne-Franche-Comté,2
25.0,201700022649,2017,Bourgogne-Franche-Comté,2
25.0,201700022650,2017,Bourgogne-Franche-Comté,2
25.0,201700022655,2017,Bourgogne-Franche-Comté,2
25.0,201700022663,2017,Bourgogne-Franche-Comté,2
84.0,201700022729,2017,Provence-Alpes-Côte d'Azur,2
84.0,201700022729,2017,Provence-Alpes-Côte d'Azur,2
84.0,201700022730,2017,Provence-Alpes-Côte d'Azur,2
79.0,201700022750,2017,Nouvelle-Aquitaine,2
59.0,201700022769,2017,Nord-Pas-de-Calais-Picardie,2
59.0,201700022769,2017,Nord-Pas-de-Calais-Picardie,2
59.0,201700022771,2017,Nord-Pas-de-Calais-Picardie,2
59.0,201700022771,2017,Nord-Pas-de-Calais-Picardie,2
10.0,201700022777,2017,Grand-Est,2
10.0,201700022784,2017,Grand-Est,2
83.0,201700022792,2017,Provence-Alpes-Côte d'Azur,2
54.0,201700022805,2017,Grand-Est,2
54.0,201700022811,2017,Grand-Est,2
26.0,201700022818,2017,Auvergne-Rhône-Alpes,2
26.0,201700022824,2017,Auvergne-Rhône-Alpes,2
26.0,201700022954,2017,Auvergne-Rhône-Alpes,2
26.0,201700022954,2017,Auvergne-Rhône-Alpes,2
26.0,201700022955,2017,Auvergne-Rhône-Alpes,2
26.0,201700022955,2017,Auvergne-Rhône-Alpes,2
26.0,201700022957,2017,Auvergne-Rhône-Alpes,2
84.0,201700022974,2017,Provence-Alpes-Côte d'Azur,2
84.0,201700022976,2017,Provence-Alpes-Côte d'Azur,2
60.0,201700022994,2017,Nord-Pas-de-Calais-Picardie,2
38.0,201700023028,2017,Auvergne-Rhône-Alpes,2
58.0,201700023042,2017,Bourgogne-Franche-Comté,2
58.0,201700023048,2017,Bourgogne-Franche-Comté,2
58.0,201700023049,2017,Bourgogne-Franche-Comté,2
58.0,201700023050,2017,Bourgogne-Franche-Comté,2
58.0,201700023052,2017,Bourgogne-Franche-Comté,2
41.0,201700023070,2017,Centre-Val de Loire,2
27.0,201700023082,2017,Normandie,2
60.0,201700023087,2017,Nord-Pas-de-Calais-Picardie,2
51.0,201700023093,2017,Grand-Est,2
51.0,201700023096,2017,Grand-Est,2
27.0,201700023106,2017,Normandie,2
27.0,201700023107,2017,Normandie,2
60.0,201700023129,2017,Nord-Pas-de-Calais-Picardie,2
60.0,201700023130,2017,Nord-Pas-de-Calais-Picardie,2
17.0,201700023142,2017,Nouvelle-Aquitaine,2
87.0,201700023181,2017,Nouvelle-Aquitaine,2
19.0,201700023182,2017,Nouvelle-Aquitaine,2
28.0,201700023194,2017,Centre-Val de Loire,2
28.0,201700023194,2017,Centre-Val de Loire,2
28.0,201700023202,2017,Centre-Val de Loire,2
42.0,201700023217,2017,Auvergne-Rhône-Alpes,2
42.0,201700023217,2017,Auvergne-Rhône-Alpes,2
28.0,201700023233,2017,Centre-Val de Loire,2
28.0,201700023233,2017,Centre-Val de Loire,2
28.0,201700023234,2017,Centre-Val de Loire,2
28.0,201700023238,2017,Centre-Val de Loire,2
28.0,201700023240,2017,Centre-Val de Loire,2
71.0,201700023251,2017,Bourgogne-Franche-Comté,2
74.0,201700023257,2017,Auvergne-Rhône-Alpes,2
14.0,201700023268,2017,Normandie,2
22.0,201700023292,2017,Bretagne,2
22.0,201700023306,2017,Bretagne,2
10.0,201700023370,2017,Grand-Est,2
54.0,201700023379,2017,Grand-Est,2
54.0,201700023385,2017,Grand-Est,2
67.0,201700023390,2017,Grand-Est,2
67.0,201700023395,2017,Grand-Est,2
83.0,201700023399,2017,Provence-Alpes-Côte d'Azur,2
35.0,201700023421,2017,Bretagne,2
35.0,201700023422,2017,Bretagne,2
35.0,201700023425,2017,Bretagne,2
35.0,201700023429,2017,Bretagne,2
62.0,201700023440,2017,Nord-Pas-de-Calais-Picardie,2
21.0,201700023451,2017,Bourgogne-Franche-Comté,2
86.0,201700023458,2017,Nouvelle-Aquitaine,2
10.0,201700023476,2017,Grand-Est,2
10.0,201700023478,2017,Grand-Est,2
12.0,201700023483,2017,Occitanie,2
12.0,201700023485,2017,Occitanie,2
12.0,201700023489,2017,Occitanie,2
64.0,201700023500,2017,Nouvelle-Aquitaine,2
64.0,201700023503,2017,Nouvelle-Aquitaine,2
68.0,201700023523,2017,Grand-Est,2
10.0,201700023531,2017,Grand-Est,2
28.0,201700023558,2017,Centre-Val de Loire,2
28.0,201700023562,2017,Centre-Val de Loire,2
29.0,201700023658,2017,Bretagne,2
40.0,201700023757,2017,Nouvelle-Aquitaine,2
29.0,201700023792,2017,Bretagne,2
29.0,201700023855,2017,Bretagne,2
88.0,201700023996,2017,Grand-Est,2
88.0,201700023997,2017,Grand-Est,2
88.0,201700024002,2017,Grand-Est,2
54.0,201700024012,2017,Grand-Est,2
60.0,201700024019,2017,Nord-Pas-de-Calais-Picardie,2
60.0,201700024020,2017,Nord-Pas-de-Calais-Picardie,2
60.0,201700024022,2017,Nord-Pas-de-Calais-Picardie,2
30.0,201700024043,2017,Occitanie,2
30.0,201700024046,2017,Occitanie,2
30.0,201700024077,2017,Occitanie,2
30.0,201700024137,2017,Occitanie,2
30.0,201700024142,2017,Occitanie,2
30.0,201700024165,2017,Occitanie,2
30.0,201700024171,2017,Occitanie,2
30.0,201700024214,2017,Occitanie,2
30.0,201700024216,2017,Occitanie,2
30.0,201700024231,2017,Occitanie,2
30.0,201700024231,2017,Occitanie,2
30.0,201700024231,2017,Occitanie,2
30.0,201700024231,2017,Occitanie,2
63.0,201700024255,2017,Auvergne-Rhône-Alpes,2
63.0,201700024275,2017,Auvergne-Rhône-Alpes,2
63.0,201700024279,2017,Auvergne-Rhône-Alpes,2
63.0,201700024283,2017,Auvergne-Rhône-Alpes,2
23.0,201700024290,2017,Nouvelle-Aquitaine,2
26.0,201700024297,2017,Auvergne-Rhône-Alpes,2
26.0,201700024298,2017,Auvergne-Rhône-Alpes,2
26.0,201700024300,2017,Auvergne-Rhône-Alpes,2
84.0,201700024312,2017,Provence-Alpes-Côte d'Azur,2
11.0,201700024327,2017,Occitanie,2
11.0,201700024329,2017,Occitanie,2
11.0,201700024339,2017,Occitanie,2
35.0,201700024347,2017,Bretagne,2
35.0,201700024349,2017,Bretagne,2
27.0,201700024355,2017,Normandie,2
27.0,201700024368,2017,Normandie,2
62.0,201700024376,2017,Nord-Pas-de-Calais-Picardie,2
62.0,201700024378,2017,Nord-Pas-de-Calais-Picardie,2
62.0,201700024383,2017,Nord-Pas-de-Calais-Picardie,2
83.0,201700024385,2017,Provence-Alpes-Côte d'Azur,2
83.0,201700024396,2017,Provence-Alpes-Côte d'Azur,2
83.0,201700024403,2017,Provence-Alpes-Côte d'Azur,2
50.0,201700024415,2017,Normandie,2
50.0,201700024415,2017,Normandie,2
55.0,201700024422,2017,Grand-Est,2
31.0,201700024432,2017,Occitanie,2
69.0,201700024473,2017,Auvergne-Rhône-Alpes,2
85.0,201700024488,2017,Pays de la Loire,2
85.0,201700024495,2017,Pays de la Loire,2
85.0,201700024496,2017,Pays de la Loire,2
31.0,201700024508,2017,Occitanie,2
31.0,201700024527,2017,Occitanie,2
31.0,201700024527,2017,Occitanie,2
31.0,201700024581,2017,Occitanie,2
31.0,201700024673,2017,Occitanie,2
31.0,201700024743,2017,Occitanie,2
31.0,201700024836,2017,Occitanie,2
31.0,201700024883,2017,Occitanie,2
31.0,201700025073,2017,Occitanie,2
31.0,201700025101,2017,Occitanie,2
31.0,201700025101,2017,Occitanie,2
31.0,201700025120,2017,Occitanie,2
28.0,201700025130,2017,Centre-Val de Loire,2
28.0,201700025132,2017,Centre-Val de Loire,2
10.0,201700025150,2017,Grand-Est,2
10.0,201700025162,2017,Grand-Est,2
10.0,201700025164,2017,Grand-Est,2
10.0,201700025166,2017,Grand-Est,2
68.0,201700025178,2017,Grand-Est,2
71.0,201700025226,2017,Bourgogne-Franche-Comté,2
71.0,201700025226,2017,Bourgogne-Franche-Comté,2
71.0,201700025226,2017,Bourgogne-Franche-Comté,2
28.0,201700025255,2017,Centre-Val de Loire,2
28.0,201700025265,2017,Centre-Val de Loire,2
45.0,201700025267,2017,Centre-Val de Loire,2
44.0,201700025276,2017,Pays de la Loire,2
77.0,201700025286,2017,Ile-de-France,2
81.0,201700025289,2017,Occitanie,2
81.0,201700025290,2017,Occitanie,2
81.0,201700025292,2017,Occitanie,2
81.0,201700025294,2017,Occitanie,2
81.0,201700025296,2017,Occitanie,2
81.0,201700025297,2017,Occitanie,2
32.0,201700025346,2017,Occitanie,2
32.0,201700025353,2017,Occitanie,2
57.0,201700025393,2017,Grand-Est,2
57.0,201700025400,2017,Grand-Est,2
21.0,201700025410,2017,Bourgogne-Franche-Comté,2
21.0,201700025411,2017,Bourgogne-Franche-Comté,2
21.0,201700025415,2017,Bourgogne-Franche-Comté,2
76.0,201700025416,2017,Normandie,2
76.0,201700025418,2017,Normandie,2
31.0,201700025448,2017,Occitanie,2
42.0,201700025456,2017,Auvergne-Rhône-Alpes,2
42.0,201700025456,2017,Auvergne-Rhône-Alpes,2
42.0,201700025458,2017,Auvergne-Rhône-Alpes,2
42.0,201700025462,2017,Auvergne-Rhône-Alpes,2
84.0,201700025471,2017,Provence-Alpes-Côte d'Azur,2
84.0,201700025473,2017,Provence-Alpes-Côte d'Azur,2
84.0,201700025474,2017,Provence-Alpes-Côte d'Azur,2
84.0,201700025480,2017,Provence-Alpes-Côte d'Azur,2
31.0,201700025495,2017,Occitanie,2
31.0,201700025497,2017,Occitanie,2
76.0,201700025504,2017,Normandie,2
41.0,201700025507,2017,Centre-Val de Loire,2
41.0,201700025508,2017,Centre-Val de Loire,2
41.0,201700025509,2017,Centre-Val de Loire,2
41.0,201700025516,2017,Centre-Val de Loire,2
36.0,201700025521,2017,Centre-Val de Loire,2
36.0,201700025524,2017,Centre-Val de Loire,2
33.0,201700025558,2017,Nouvelle-Aquitaine,2
74.0,201700025576,2017,Auvergne-Rhône-Alpes,2
33.0,201700025635,2017,Nouvelle-Aquitaine,2
33.0,201700025650,2017,Nouvelle-Aquitaine,2
33.0,201700025658,2017,Nouvelle-Aquitaine,2
33.0,201700025663,2017,Nouvelle-Aquitaine,2
33.0,201700025711,2017,Nouvelle-Aquitaine,2
33.0,201700025718,2017,Nouvelle-Aquitaine,2
33.0,201700025770,2017,Nouvelle-Aquitaine,2
33.0,201700025778,2017,Nouvelle-Aquitaine,2
33.0,201700025807,2017,Nouvelle-Aquitaine,2
33.0,201700025853,2017,Nouvelle-Aquitaine,2
33.0,201700025861,2017,Nouvelle-Aquitaine,2
33.0,201700025885,2017,Nouvelle-Aquitaine,2
33.0,201700025887,2017,Nouvelle-Aquitaine,2
33.0,201700025895,2017,Nouvelle-Aquitaine,2
33.0,201700025904,2017,Nouvelle-Aquitaine,2
33.0,201700025928,2017,Nouvelle-Aquitaine,2
33.0,201700025944,2017,Nouvelle-Aquitaine,2
49.0,201700025979,2017,Pays de la Loire,2
49.0,201700025986,2017,Pays de la Loire,2
18.0,201700025990,2017,Centre-Val de Loire,2
34.0,201700026037,2017,Occitanie,2
34.0,201700026046,2017,Occitanie,2
34.0,201700026056,2017,Occitanie,2
34.0,201700026062,2017,Occitanie,2
34.0,201700026070,2017,Occitanie,2
34.0,201700026074,2017,Occitanie,2
34.0,201700026074,2017,Occitanie,2
34.0,201700026078,2017,Occitanie,2
34.0,201700026089,2017,Occitanie,2
34.0,201700026095,2017,Occitanie,2
34.0,201700026099,2017,Occitanie,2
34.0,201700026127,2017,Occitanie,2
34.0,201700026135,2017,Occitanie,2
34.0,201700026135,2017,Occitanie,2
34.0,201700026173,2017,Occitanie,2
34.0,201700026201,2017,Occitanie,2
34.0,201700026204,2017,Occitanie,2
34.0,201700026229,2017,Occitanie,2
34.0,201700026348,2017,Occitanie,2
34.0,201700026352,2017,Occitanie,2
34.0,201700026357,2017,Occitanie,2
34.0,201700026364,2017,Occitanie,2
34.0,201700026364,2017,Occitanie,2
34.0,201700026364,2017,Occitanie,2
34.0,201700026364,2017,Occitanie,2
34.0,201700026369,2017,Occitanie,2
34.0,201700026373,2017,Occitanie,2
35.0,201700026381,2017,Bretagne,2
35.0,201700026458,2017,Bretagne,2
35.0,201700026473,2017,Bretagne,2
35.0,201700026525,2017,Bretagne,2
35.0,201700026542,2017,Bretagne,2
35.0,201700026798,2017,Bretagne,2
35.0,201700026805,2017,Bretagne,2
35.0,201700026903,2017,Bretagne,2
36.0,201700026971,2017,Centre-Val de Loire,2
36.0,201700027000,2017,Centre-Val de Loire,2
36.0,201700027010,2017,Centre-Val de Loire,2
36.0,201700027021,2017,Centre-Val de Loire,2
37.0,201700027295,2017,Centre-Val de Loire,2
37.0,201700027520,2017,Centre-Val de Loire,2
38.0,201700027585,2017,Auvergne-Rhône-Alpes,2
38.0,201700027590,2017,Auvergne-Rhône-Alpes,2
38.0,201700027604,2017,Auvergne-Rhône-Alpes,2
38.0,201700027609,2017,Auvergne-Rhône-Alpes,2
38.0,201700027626,2017,Auvergne-Rhône-Alpes,2
38.0,201700027635,2017,Auvergne-Rhône-Alpes,2
38.0,201700027661,2017,Auvergne-Rhône-Alpes,2
38.0,201700027667,2017,Auvergne-Rhône-Alpes,2
38.0,201700027712,2017,Auvergne-Rhône-Alpes,2
38.0,201700027714,2017,Auvergne-Rhône-Alpes,2
39.0,201700027750,2017,Bourgogne-Franche-Comté,2
39.0,201700027755,2017,Bourgogne-Franche-Comté,2
39.0,201700027760,2017,Bourgogne-Franche-Comté,2
39.0,201700027762,2017,Bourgogne-Franche-Comté,2
39.0,201700027763,2017,Bourgogne-Franche-Comté,2
40.0,201700027776,2017,Nouvelle-Aquitaine,2
40.0,201700027780,2017,Nouvelle-Aquitaine,2
41.0,201700027804,2017,Centre-Val de Loire,2
41.0,201700027823,2017,Centre-Val de Loire,2
41.0,201700027856,2017,Centre-Val de Loire,2
41.0,201700027885,2017,Centre-Val de Loire,2
41.0,201700027897,2017,Centre-Val de Loire,2
42.0,201700027903,2017,Auvergne-Rhône-Alpes,2
42.0,201700027912,2017,Auvergne-Rhône-Alpes,2
42.0,201700027952,2017,Auvergne-Rhône-Alpes,2
42.0,201700028028,2017,Auvergne-Rhône-Alpes,2
42.0,201700028053,2017,Auvergne-Rhône-Alpes,2
42.0,201700028102,2017,Auvergne-Rhône-Alpes,2
42.0,201700028169,2017,Auvergne-Rhône-Alpes,2
44.0,201700028215,2017,Pays de la Loire,2
44.0,201700028218,2017,Pays de la Loire,2
44.0,201700028222,2017,Pays de la Loire,2
44.0,201700028285,2017,Pays de la Loire,2
44.0,201700028305,2017,Pays de la Loire,2
44.0,201700028319,2017,Pays de la Loire,2
44.0,201700028349,2017,Pays de la Loire,2
44.0,201700028375,2017,Pays de la Loire,2
44.0,201700028416,2017,Pays de la Loire,2
44.0,201700028437,2017,Pays de la Loire,2
44.0,201700028462,2017,Pays de la Loire,2
44.0,201700028463,2017,Pays de la Loire,2
45.0,201700028618,2017,Centre-Val de Loire,2
45.0,201700028618,2017,Centre-Val de Loire,2
45.0,201700028673,2017,Centre-Val de Loire,2
45.0,201700028694,2017,Centre-Val de Loire,2
45.0,201700028733,2017,Centre-Val de Loire,2
45.0,201700028883,2017,Centre-Val de Loire,2
45.0,201700028913,2017,Centre-Val de Loire,2
45.0,201700028934,2017,Centre-Val de Loire,2
45.0,201700029006,2017,Centre-Val de Loire,2
46.0,201700029042,2017,Occitanie,2
46.0,201700029047,2017,Occitanie,2
46.0,201700029061,2017,Occitanie,2
47.0,201700029097,2017,Nouvelle-Aquitaine,2
47.0,201700029103,2017,Nouvelle-Aquitaine,2
47.0,201700029106,2017,Nouvelle-Aquitaine,2
47.0,201700029113,2017,Nouvelle-Aquitaine,2
47.0,201700029119,2017,Nouvelle-Aquitaine,2
49.0,201700029178,2017,Pays de la Loire,2
49.0,201700029217,2017,Pays de la Loire,2
49.0,201700029400,2017,Pays de la Loire,2
49.0,201700029401,2017,Pays de la Loire,2
49.0,201700029504,2017,Pays de la Loire,2
49.0,201700029580,2017,Pays de la Loire,2
50.0,201700029682,2017,Normandie,2
50.0,201700029703,2017,Normandie,2
50.0,201700029753,2017,Normandie,2
50.0,201700029782,2017,Normandie,2
50.0,201700029832,2017,Normandie,2
51.0,201700029883,2017,Grand-Est,2
51.0,201700030070,2017,Grand-Est,2
51.0,201700030174,2017,Grand-Est,2
52.0,201700030194,2017,Grand-Est,2
53.0,201700030213,2017,Pays de la Loire,2
53.0,201700030214,2017,Pays de la Loire,2
53.0,201700030221,2017,Pays de la Loire,2
54.0,201700030261,2017,Grand-Est,2
54.0,201700030266,2017,Grand-Est,2
54.0,201700030410,2017,Grand-Est,2
54.0,201700030498,2017,Grand-Est,2
54.0,201700030661,2017,Grand-Est,2
54.0,201700030687,2017,Grand-Est,2
54.0,201700030699,2017,Grand-Est,2
55.0,201700030714,2017,Grand-Est,2
55.0,201700030732,2017,Grand-Est,2
55.0,201700030736,2017,Grand-Est,2
56.0,201700030975,2017,Bretagne,2
34.0,201700031007,2017,Occitanie,2
17.0,201700031009,2017,Nouvelle-Aquitaine,2
17.0,201700031016,2017,Nouvelle-Aquitaine,2
17.0,201700031020,2017,Nouvelle-Aquitaine,2
17.0,201700031023,2017,Nouvelle-Aquitaine,2
17.0,201700031025,2017,Nouvelle-Aquitaine,2
56.0,201700031064,2017,Bretagne,2
49.0,201700031083,2017,Pays de la Loire,2
70.0,201700031094,2017,Bourgogne-Franche-Comté,2
33.0,201700031097,2017,Nouvelle-Aquitaine,2
33.0,201700031101,2017,Nouvelle-Aquitaine,2
33.0,201700031110,2017,Nouvelle-Aquitaine,2
40.0,201700031119,2017,Nouvelle-Aquitaine,2
40.0,201700031121,2017,Nouvelle-Aquitaine,2
57.0,201700031124,2017,Grand-Est,2
57.0,201700031125,2017,Grand-Est,2
57.0,201700031166,2017,Grand-Est,2
57.0,201700031200,2017,Grand-Est,2
57.0,201700031251,2017,Grand-Est,2
57.0,201700031256,2017,Grand-Est,2
57.0,201700031265,2017,Grand-Est,2
57.0,201700031273,2017,Grand-Est,2
57.0,201700031278,2017,Grand-Est,2
57.0,201700031296,2017,Grand-Est,2
57.0,201700031302,2017,Grand-Est,2
57.0,201700031304,2017,Grand-Est,2
57.0,201700031328,2017,Grand-Est,2
57.0,201700031335,2017,Grand-Est,2
20.1,201700031355,2017,,2
33.0,201700031360,2017,Nouvelle-Aquitaine,2
33.0,201700031363,2017,Nouvelle-Aquitaine,2
33.0,201700031364,2017,Nouvelle-Aquitaine,2
57.0,201700031371,2017,Grand-Est,2
58.0,201700031451,2017,Bourgogne-Franche-Comté,2
69.0,201700031475,2017,Auvergne-Rhône-Alpes,2
95.0,201700031479,2017,Ile-de-France,2
95.0,201700031484,2017,Ile-de-France,2
59.0,201700031507,2017,Nord-Pas-de-Calais-Picardie,2
59.0,201700031510,2017,Nord-Pas-de-Calais-Picardie,2
59.0,201700031525,2017,Nord-Pas-de-Calais-Picardie,2
59.0,201700031547,2017,Nord-Pas-de-Calais-Picardie,2
59.0,201700031551,2017,Nord-Pas-de-Calais-Picardie,2
59.0,201700031553,2017,Nord-Pas-de-Calais-Picardie,2
59.0,201700031562,2017,Nord-Pas-de-Calais-Picardie,2
59.0,201700031582,2017,Nord-Pas-de-Calais-Picardie,2
59.0,201700031606,2017,Nord-Pas-de-Calais-Picardie,2
59.0,201700031643,2017,Nord-Pas-de-Calais-Picardie,2
59.0,201700031649,2017,Nord-Pas-de-Calais-Picardie,2
59.0,201700031650,2017,Nord-Pas-de-Calais-Picardie,2
59.0,201700031653,2017,Nord-Pas-de-Calais-Picardie,2
59.0,201700031663,2017,Nord-Pas-de-Calais-Picardie,2
59.0,201700031675,2017,Nord-Pas-de-Calais-Picardie,2
59.0,201700031689,2017,Nord-Pas-de-Calais-Picardie,2
59.0,201700031728,2017,Nord-Pas-de-Calais-Picardie,2
59.0,201700031763,2017,Nord-Pas-de-Calais-Picardie,2
59.0,201700031769,2017,Nord-Pas-de-Calais-Picardie,2
59.0,201700031808,2017,Nord-Pas-de-Calais-Picardie,2
59.0,201700031810,2017,Nord-Pas-de-Calais-Picardie,2
59.0,201700031810,2017,Nord-Pas-de-Calais-Picardie,2
59.0,201700031811,2017,Nord-Pas-de-Calais-Picardie,2
59.0,201700031814,2017,Nord-Pas-de-Calais-Picardie,2
59.0,201700031833,2017,Nord-Pas-de-Calais-Picardie,2
59.0,201700031834,2017,Nord-Pas-de-Calais-Picardie,2
59.0,201700031837,2017,Nord-Pas-de-Calais-Picardie,2
59.0,201700031867,2017,Nord-Pas-de-Calais-Picardie,2
59.0,201700031870,2017,Nord-Pas-de-Calais-Picardie,2
59.0,201700031874,2017,Nord-Pas-de-Calais-Picardie,2
59.0,201700031888,2017,Nord-Pas-de-Calais-Picardie,2
59.0,201700031899,2017,Nord-Pas-de-Calais-Picardie,2
59.0,201700031902,2017,Nord-Pas-de-Calais-Picardie,2
59.0,201700031903,2017,Nord-Pas-de-Calais-Picardie,2
59.0,201700031927,2017,Nord-Pas-de-Calais-Picardie,2
59.0,201700032020,2017,Nord-Pas-de-Calais-Picardie,2
59.0,201700032039,2017,Nord-Pas-de-Calais-Picardie,2
59.0,201700032047,2017,Nord-Pas-de-Calais-Picardie,2
59.0,201700032068,2017,Nord-Pas-de-Calais-Picardie,2
59.0,201700032110,2017,Nord-Pas-de-Calais-Picardie,2
59.0,201700032144,2017,Nord-Pas-de-Calais-Picardie,2
59.0,201700032158,2017,Nord-Pas-de-Calais-Picardie,2
59.0,201700032161,2017,Nord-Pas-de-Calais-Picardie,2
59.0,201700032180,2017,Nord-Pas-de-Calais-Picardie,2
43.0,201700032238,2017,Auvergne-Rhône-Alpes,2
41.0,201700032259,2017,Centre-Val de Loire,2
41.0,201700032262,2017,Centre-Val de Loire,2
41.0,201700032262,2017,Centre-Val de Loire,2
41.0,201700032262,2017,Centre-Val de Loire,2
