dep,Num_Acc,an,regionName,grav
76.0,202300004188,2023,Normandie,1
76.0,202300004230,2023,Normandie,4
76.0,202300004230,2023,Normandie,4
76.0,202300004248,2023,Normandie,1
76.0,202300004248,2023,Normandie,4
76.0,202300004253,2023,Normandie,4
76.0,202300004253,2023,Normandie,4
76.0,202300004253,2023,Normandie,4
76.0,202300004253,2023,Normandie,4
76.0,202300004253,2023,Normandie,4
76.0,202300004374,2023,Normandie,4
76.0,202300004374,2023,Normandie,4
76.0,202300004374,2023,Normandie,1
76.0,202300004374,2023,Normandie,4
76.0,202300004374,2023,Normandie,1
76.0,202300004374,2023,Normandie,4
76.0,202300004374,2023,Normandie,4
76.0,202300004374,2023,Normandie,1
76.0,202300004457,2023,Normandie,3
76.0,202300004457,2023,Normandie,1
76.0,202300004457,2023,Normandie,4
76.0,202300004457,2023,Normandie,3
76.0,202300004830,2023,Normandie,1
76.0,202300004830,2023,Normandie,4
76.0,202300004833,2023,Normandie,4
76.0,202300004833,2023,Normandie,1
76.0,202300004838,2023,Normandie,1
76.0,202300004838,2023,Normandie,4
76.0,202300004843,2023,Normandie,1
76.0,202300004843,2023,Normandie,4
76.0,202300004846,2023,Normandie,1
76.0,202300004846,2023,Normandie,3
76.0,202300004851,2023,Normandie,4
76.0,202300004851,2023,Normandie,4
76.0,202300004851,2023,Normandie,4
76.0,202300004890,2023,Normandie,3
76.0,202300004890,2023,Normandie,3
76.0,202300005329,2023,Normandie,3
76.0,202300005330,2023,Normandie,1
76.0,202300005330,2023,Normandie,1
76.0,202300005330,2023,Normandie,4
76.0,202300005330,2023,Normandie,4
76.0,202300005331,2023,Normandie,3
76.0,202300005332,2023,Normandie,1
76.0,202300005332,2023,Normandie,3
76.0,202300005333,2023,Normandie,4
76.0,202300005333,2023,Normandie,1
76.0,202300005334,2023,Normandie,1
76.0,202300005334,2023,Normandie,4
76.0,202300005335,2023,Normandie,4
76.0,202300005579,2023,Normandie,4
76.0,202300005579,2023,Normandie,1
76.0,202300005579,2023,Normandie,4
76.0,202300005579,2023,Normandie,4
76.0,202300005579,2023,Normandie,4
76.0,202300005579,2023,Normandie,4
76.0,202300005582,2023,Normandie,4
76.0,202300005582,2023,Normandie,1
76.0,202300005585,2023,Normandie,3
76.0,202300005589,2023,Normandie,4
76.0,202300005589,2023,Normandie,3
76.0,202300005589,2023,Normandie,1
76.0,202300005592,2023,Normandie,1
76.0,202300005592,2023,Normandie,3
76.0,202300005628,2023,Normandie,4
76.0,202300005628,2023,Normandie,4
76.0,202300005696,2023,Normandie,4
76.0,202300005696,2023,Normandie,1
76.0,202300005716,2023,Normandie,3
76.0,202300005716,2023,Normandie,1
76.0,202300005768,2023,Normandie,1
76.0,202300005768,2023,Normandie,4
76.0,202300005815,2023,Normandie,1
76.0,202300005815,2023,Normandie,4
76.0,202300005848,2023,Normandie,1
76.0,202300005848,2023,Normandie,3
76.0,202300005892,2023,Normandie,4
76.0,202300005892,2023,Normandie,1
76.0,202300005996,2023,Normandie,4
76.0,202300005996,2023,Normandie,4
76.0,202300005996,2023,Normandie,4
76.0,202300005996,2023,Normandie,4
76.0,202300005998,2023,Normandie,4
76.0,202300005998,2023,Normandie,4
76.0,202300005998,2023,Normandie,4
76.0,202300005998,2023,Normandie,4
76.0,202300005998,2023,Normandie,4
76.0,202300006000,2023,Normandie,1
76.0,202300006000,2023,Normandie,4
76.0,202300006000,2023,Normandie,1
76.0,202300006151,2023,Normandie,3
76.0,202300006176,2023,Normandie,4
76.0,202300006176,2023,Normandie,4
76.0,202300006176,2023,Normandie,1
76.0,202300006325,2023,Normandie,1
76.0,202300006325,2023,Normandie,4
76.0,202300006347,2023,Normandie,4
76.0,202300006347,2023,Normandie,3
76.0,202300006352,2023,Normandie,4
76.0,202300006352,2023,Normandie,1
76.0,202300006352,2023,Normandie,1
76.0,202300006357,2023,Normandie,1
76.0,202300006357,2023,Normandie,4
76.0,202300006362,2023,Normandie,4
76.0,202300006362,2023,Normandie,1
76.0,202300006367,2023,Normandie,4
76.0,202300006367,2023,Normandie,1
76.0,202300006370,2023,Normandie,4
76.0,202300006376,2023,Normandie,1
76.0,202300006376,2023,Normandie,4
76.0,202300006376,2023,Normandie,4
76.0,202300006376,2023,Normandie,1
76.0,202300006383,2023,Normandie,4
76.0,202300006383,2023,Normandie,1
76.0,202300006383,2023,Normandie,1
76.0,202300006388,2023,Normandie,1
76.0,202300006388,2023,Normandie,4
76.0,202300006391,2023,Normandie,1
76.0,202300006391,2023,Normandie,3
76.0,202300006391,2023,Normandie,1
76.0,202300006453,2023,Normandie,1
76.0,202300006453,2023,Normandie,4
76.0,202300006991,2023,Normandie,4
76.0,202300006991,2023,Normandie,1
76.0,202300007238,2023,Normandie,3
76.0,202300007292,2023,Normandie,3
76.0,202300007292,2023,Normandie,1
76.0,202300007293,2023,Normandie,1
76.0,202300007293,2023,Normandie,2
76.0,202300007294,2023,Normandie,1
76.0,202300007294,2023,Normandie,2
76.0,202300007495,2023,Normandie,1
76.0,202300007495,2023,Normandie,3
76.0,202300007496,2023,Normandie,4
76.0,202300007496,2023,Normandie,4
76.0,202300007496,2023,Normandie,4
76.0,202300007636,2023,Normandie,4
76.0,202300007636,2023,Normandie,1
76.0,202300007637,2023,Normandie,1
76.0,202300007637,2023,Normandie,3
76.0,202300007775,2023,Normandie,4
76.0,202300007775,2023,Normandie,1
76.0,202300007775,2023,Normandie,4
76.0,202300007776,2023,Normandie,3
76.0,202300007776,2023,Normandie,1
76.0,202300007777,2023,Normandie,4
76.0,202300007854,2023,Normandie,3
76.0,202300008011,2023,Normandie,1
76.0,202300008011,2023,Normandie,4
76.0,202300008149,2023,Normandie,4
76.0,202300008149,2023,Normandie,4
76.0,202300008149,2023,Normandie,1
76.0,202300008149,2023,Normandie,3
76.0,202300008149,2023,Normandie,1
76.0,202300008357,2023,Normandie,4
76.0,202300008620,2023,Normandie,4
76.0,202300008626,2023,Normandie,4
76.0,202300008634,2023,Normandie,1
76.0,202300008634,2023,Normandie,4
76.0,202300008641,2023,Normandie,1
76.0,202300008641,2023,Normandie,4
76.0,202300008653,2023,Normandie,4
76.0,202300008653,2023,Normandie,4
76.0,202300008653,2023,Normandie,4
76.0,202300008653,2023,Normandie,3
76.0,202300008735,2023,Normandie,4
76.0,202300008735,2023,Normandie,4
76.0,202300008735,2023,Normandie,1
76.0,202300009032,2023,Normandie,1
76.0,202300009032,2023,Normandie,3
76.0,202300009051,2023,Normandie,3
76.0,202300009051,2023,Normandie,1
76.0,202300009232,2023,Normandie,1
76.0,202300009232,2023,Normandie,4
76.0,202300009337,2023,Normandie,1
76.0,202300009337,2023,Normandie,3
76.0,202300009337,2023,Normandie,1
76.0,202300009404,2023,Normandie,3
76.0,202300009404,2023,Normandie,1
76.0,202300009404,2023,Normandie,1
76.0,202300009511,2023,Normandie,1
76.0,202300009511,2023,Normandie,4
76.0,202300009511,2023,Normandie,4
76.0,202300009589,2023,Normandie,3
76.0,202300009589,2023,Normandie,1
76.0,202300009742,2023,Normandie,1
76.0,202300009742,2023,Normandie,3
76.0,202300009744,2023,Normandie,1
76.0,202300009744,2023,Normandie,4
76.0,202300009851,2023,Normandie,4
76.0,202300009851,2023,Normandie,4
76.0,202300009852,2023,Normandie,1
76.0,202300009852,2023,Normandie,4
76.0,202300009852,2023,Normandie,1
76.0,202300009852,2023,Normandie,1
76.0,202300009852,2023,Normandie,1
76.0,202300009852,2023,Normandie,1
76.0,202300009853,2023,Normandie,4
76.0,202300009853,2023,Normandie,1
76.0,202300009854,2023,Normandie,3
76.0,202300009854,2023,Normandie,4
76.0,202300009908,2023,Normandie,3
76.0,202300009908,2023,Normandie,4
76.0,202300009908,2023,Normandie,4
76.0,202300009908,2023,Normandie,4
76.0,202300009908,2023,Normandie,1
76.0,202300009909,2023,Normandie,3
76.0,202300009909,2023,Normandie,1
76.0,202300009909,2023,Normandie,1
76.0,202300009909,2023,Normandie,1
76.0,202300009941,2023,Normandie,3
76.0,202300010174,2023,Normandie,1
76.0,202300010174,2023,Normandie,1
76.0,202300010174,2023,Normandie,3
76.0,202300010174,2023,Normandie,1
76.0,202300010215,2023,Normandie,3
76.0,202300010215,2023,Normandie,1
76.0,202300010241,2023,Normandie,3
76.0,202300010242,2023,Normandie,1
76.0,202300010242,2023,Normandie,4
76.0,202300010242,2023,Normandie,4
76.0,202300010246,2023,Normandie,3
76.0,202300010246,2023,Normandie,1
76.0,202300010246,2023,Normandie,1
76.0,202300010246,2023,Normandie,1
76.0,202300010328,2023,Normandie,1
76.0,202300010328,2023,Normandie,3
76.0,202300010334,2023,Normandie,1
76.0,202300010334,2023,Normandie,1
76.0,202300010334,2023,Normandie,3
76.0,202300010338,2023,Normandie,4
76.0,202300010338,2023,Normandie,1
76.0,202300010485,2023,Normandie,4
76.0,202300010485,2023,Normandie,4
76.0,202300010537,2023,Normandie,3
76.0,202300011002,2023,Normandie,2
76.0,202300011014,2023,Normandie,4
76.0,202300011014,2023,Normandie,4
76.0,202300011030,2023,Normandie,1
76.0,202300011030,2023,Normandie,1
76.0,202300011030,2023,Normandie,4
76.0,202300011068,2023,Normandie,4
76.0,202300011068,2023,Normandie,1
76.0,202300011346,2023,Normandie,3
76.0,202300011347,2023,Normandie,4
76.0,202300011347,2023,Normandie,1
76.0,202300011348,2023,Normandie,1
76.0,202300011348,2023,Normandie,4
76.0,202300011560,2023,Normandie,1
76.0,202300011560,2023,Normandie,4
76.0,202300011645,2023,Normandie,2
76.0,202300011647,2023,Normandie,1
76.0,202300011647,2023,Normandie,1
76.0,202300011647,2023,Normandie,4
76.0,202300011647,2023,Normandie,4
76.0,202300011853,2023,Normandie,4
76.0,202300011854,2023,Normandie,4
76.0,202300011854,2023,Normandie,4
76.0,202300011854,2023,Normandie,4
76.0,202300011854,2023,Normandie,3
76.0,202300011854,2023,Normandie,3
76.0,202300011855,2023,Normandie,4
76.0,202300011985,2023,Normandie,4
76.0,202300011985,2023,Normandie,1
76.0,202300012124,2023,Normandie,1
76.0,202300012124,2023,Normandie,4
76.0,202300012214,2023,Normandie,1
76.0,202300012214,2023,Normandie,4
76.0,202300012321,2023,Normandie,1
76.0,202300012321,2023,Normandie,4
76.0,202300012327,2023,Normandie,1
76.0,202300012327,2023,Normandie,3
76.0,202300012408,2023,Normandie,1
76.0,202300012408,2023,Normandie,3
76.0,202300012543,2023,Normandie,3
76.0,202300012548,2023,Normandie,1
76.0,202300012548,2023,Normandie,2
76.0,202300012560,2023,Normandie,1
76.0,202300012560,2023,Normandie,4
76.0,202300012635,2023,Normandie,4
76.0,202300012635,2023,Normandie,3
76.0,202300012701,2023,Normandie,1
76.0,202300012701,2023,Normandie,3
76.0,202300012706,2023,Normandie,4
76.0,202300012706,2023,Normandie,1
76.0,202300012729,2023,Normandie,1
76.0,202300012729,2023,Normandie,1
76.0,202300012729,2023,Normandie,4
76.0,202300012734,2023,Normandie,4
76.0,202300012734,2023,Normandie,4
76.0,202300012734,2023,Normandie,4
76.0,202300012734,2023,Normandie,4
76.0,202300012764,2023,Normandie,4
76.0,202300012819,2023,Normandie,4
76.0,202300012819,2023,Normandie,1
76.0,202300012978,2023,Normandie,3
76.0,202300012978,2023,Normandie,1
76.0,202300012984,2023,Normandie,1
76.0,202300012984,2023,Normandie,4
76.0,202300012987,2023,Normandie,4
76.0,202300012989,2023,Normandie,4
76.0,202300012993,2023,Normandie,1
76.0,202300012993,2023,Normandie,4
76.0,202300012993,2023,Normandie,1
76.0,202300013129,2023,Normandie,1
76.0,202300013129,2023,Normandie,4
76.0,202300013129,2023,Normandie,1
76.0,202300013129,2023,Normandie,4
76.0,202300013131,2023,Normandie,4
76.0,202300013131,2023,Normandie,1
76.0,202300013267,2023,Normandie,4
76.0,202300013267,2023,Normandie,1
76.0,202300013589,2023,Normandie,4
76.0,202300013589,2023,Normandie,1
76.0,202300013590,2023,Normandie,4
76.0,202300013590,2023,Normandie,4
76.0,202300013657,2023,Normandie,2
76.0,202300013659,2023,Normandie,4
76.0,202300013659,2023,Normandie,3
76.0,202300013659,2023,Normandie,1
76.0,202300013833,2023,Normandie,4
76.0,202300013833,2023,Normandie,1
76.0,202300013833,2023,Normandie,4
76.0,202300013833,2023,Normandie,1
76.0,202300013833,2023,Normandie,1
76.0,202300013833,2023,Normandie,4
76.0,202300013833,2023,Normandie,4
76.0,202300013833,2023,Normandie,4
76.0,202300013834,2023,Normandie,4
76.0,202300013834,2023,Normandie,1
76.0,202300014270,2023,Normandie,4
76.0,202300014270,2023,Normandie,4
76.0,202300014339,2023,Normandie,3
76.0,202300014339,2023,Normandie,1
76.0,202300014339,2023,Normandie,1
76.0,202300014339,2023,Normandie,1
76.0,202300014339,2023,Normandie,1
76.0,202300014368,2023,Normandie,1
76.0,202300014368,2023,Normandie,3
76.0,202300014374,2023,Normandie,1
76.0,202300014374,2023,Normandie,4
76.0,202300014380,2023,Normandie,4
76.0,202300014380,2023,Normandie,1
76.0,202300014386,2023,Normandie,4
76.0,202300014386,2023,Normandie,1
76.0,202300014450,2023,Normandie,4
76.0,202300014450,2023,Normandie,1
76.0,202300014680,2023,Normandie,3
76.0,202300014680,2023,Normandie,1
76.0,202300014738,2023,Normandie,4
76.0,202300014738,2023,Normandie,1
76.0,202300014743,2023,Normandie,4
76.0,202300014743,2023,Normandie,1
76.0,202300014822,2023,Normandie,4
76.0,202300014826,2023,Normandie,4
76.0,202300014826,2023,Normandie,1
76.0,202300014887,2023,Normandie,1
76.0,202300014887,2023,Normandie,1
76.0,202300014887,2023,Normandie,1
76.0,202300014887,2023,Normandie,4
76.0,202300014889,2023,Normandie,4
76.0,202300014991,2023,Normandie,4
76.0,202300014991,2023,Normandie,1
76.0,202300015114,2023,Normandie,3
76.0,202300015344,2023,Normandie,1
76.0,202300015344,2023,Normandie,3
76.0,202300015367,2023,Normandie,1
76.0,202300015367,2023,Normandie,4
76.0,202300015367,2023,Normandie,4
76.0,202300015368,2023,Normandie,4
76.0,202300015501,2023,Normandie,1
76.0,202300015501,2023,Normandie,4
76.0,202300015502,2023,Normandie,1
76.0,202300015502,2023,Normandie,4
76.0,202300015503,2023,Normandie,3
76.0,202300015503,2023,Normandie,1
76.0,202300015503,2023,Normandie,1
76.0,202300015504,2023,Normandie,4
76.0,202300015505,2023,Normandie,4
76.0,202300015505,2023,Normandie,1
76.0,202300015628,2023,Normandie,1
76.0,202300015628,2023,Normandie,4
76.0,202300015628,2023,Normandie,1
76.0,202300015642,2023,Normandie,1
76.0,202300015642,2023,Normandie,3
76.0,202300015642,2023,Normandie,1
76.0,202300015711,2023,Normandie,1
76.0,202300015711,2023,Normandie,3
76.0,202300015736,2023,Normandie,1
76.0,202300015736,2023,Normandie,3
76.0,202300015736,2023,Normandie,1
76.0,202300015736,2023,Normandie,1
76.0,202300015737,2023,Normandie,3
76.0,202300015737,2023,Normandie,1
76.0,202300015912,2023,Normandie,1
76.0,202300015912,2023,Normandie,3
76.0,202300015955,2023,Normandie,3
76.0,202300015988,2023,Normandie,3
76.0,202300016061,2023,Normandie,1
76.0,202300016061,2023,Normandie,1
76.0,202300016061,2023,Normandie,1
76.0,202300016061,2023,Normandie,1
76.0,202300016061,2023,Normandie,4
76.0,202300016061,2023,Normandie,1
76.0,202300016061,2023,Normandie,1
76.0,202300016061,2023,Normandie,1
76.0,202300016061,2023,Normandie,1
76.0,202300016061,2023,Normandie,1
76.0,202300016163,2023,Normandie,4
76.0,202300016172,2023,Normandie,4
76.0,202300016178,2023,Normandie,2
76.0,202300016178,2023,Normandie,1
76.0,202300016178,2023,Normandie,1
76.0,202300016178,2023,Normandie,1
76.0,202300016336,2023,Normandie,1
76.0,202300016336,2023,Normandie,2
76.0,202300016349,2023,Normandie,4
76.0,202300016395,2023,Normandie,4
76.0,202300016395,2023,Normandie,1
76.0,202300016764,2023,Normandie,1
76.0,202300016764,2023,Normandie,4
76.0,202300016766,2023,Normandie,4
76.0,202300016766,2023,Normandie,1
76.0,202300016910,2023,Normandie,1
76.0,202300016910,2023,Normandie,4
76.0,202300017020,2023,Normandie,3
76.0,202300017041,2023,Normandie,3
76.0,202300017267,2023,Normandie,1
76.0,202300017267,2023,Normandie,4
76.0,202300017268,2023,Normandie,4
76.0,202300017268,2023,Normandie,1
76.0,202300017269,2023,Normandie,3
76.0,202300017269,2023,Normandie,1
76.0,202300017419,2023,Normandie,4
76.0,202300017420,2023,Normandie,1
76.0,202300017420,2023,Normandie,4
76.0,202300017421,2023,Normandie,1
76.0,202300017421,2023,Normandie,4
76.0,202300017422,2023,Normandie,4
76.0,202300017422,2023,Normandie,1
76.0,202300017576,2023,Normandie,4
76.0,202300017576,2023,Normandie,1
76.0,202300017633,2023,Normandie,3
76.0,202300017636,2023,Normandie,4
76.0,202300017636,2023,Normandie,3
76.0,202300017636,2023,Normandie,4
76.0,202300017662,2023,Normandie,3
76.0,202300017826,2023,Normandie,3
76.0,202300017853,2023,Normandie,1
76.0,202300017853,2023,Normandie,3
76.0,202300017963,2023,Normandie,3
76.0,202300017963,2023,Normandie,1
76.0,202300017964,2023,Normandie,1
76.0,202300017964,2023,Normandie,4
76.0,202300018057,2023,Normandie,1
76.0,202300018057,2023,Normandie,4
76.0,202300018057,2023,Normandie,1
76.0,202300018061,2023,Normandie,1
76.0,202300018061,2023,Normandie,3
76.0,202300018165,2023,Normandie,2
76.0,202300018258,2023,Normandie,3
76.0,202300018279,2023,Normandie,1
76.0,202300018279,2023,Normandie,4
76.0,202300018310,2023,Normandie,4
76.0,202300018310,2023,Normandie,1
76.0,202300018351,2023,Normandie,1
76.0,202300018351,2023,Normandie,4
76.0,202300018352,2023,Normandie,3
76.0,202300018355,2023,Normandie,4
76.0,202300018355,2023,Normandie,1
76.0,202300018364,2023,Normandie,1
76.0,202300018364,2023,Normandie,3
76.0,202300018367,2023,Normandie,1
76.0,202300018367,2023,Normandie,4
76.0,202300018367,2023,Normandie,1
76.0,202300018488,2023,Normandie,4
76.0,202300018488,2023,Normandie,4
76.0,202300018490,2023,Normandie,4
76.0,202300018494,2023,Normandie,4
76.0,202300018494,2023,Normandie,1
76.0,202300018500,2023,Normandie,1
76.0,202300018500,2023,Normandie,4
76.0,202300018500,2023,Normandie,4
76.0,202300018500,2023,Normandie,4
76.0,202300018500,2023,Normandie,4
76.0,202300018501,2023,Normandie,4
76.0,202300018590,2023,Normandie,3
76.0,202300018595,2023,Normandie,4
76.0,202300018600,2023,Normandie,4
76.0,202300018600,2023,Normandie,1
76.0,202300018605,2023,Normandie,1
76.0,202300018605,2023,Normandie,3
76.0,202300018686,2023,Normandie,1
76.0,202300018686,2023,Normandie,3
76.0,202300018757,2023,Normandie,4
76.0,202300018913,2023,Normandie,4
76.0,202300018913,2023,Normandie,4
76.0,202300018913,2023,Normandie,1
76.0,202300018913,2023,Normandie,4
76.0,202300018913,2023,Normandie,1
76.0,202300018913,2023,Normandie,4
76.0,202300019008,2023,Normandie,3
76.0,202300019078,2023,Normandie,3
76.0,202300019078,2023,Normandie,1
76.0,202300019209,2023,Normandie,1
76.0,202300019209,2023,Normandie,4
76.0,202300019257,2023,Normandie,4
76.0,202300019257,2023,Normandie,1
76.0,202300019599,2023,Normandie,1
76.0,202300019599,2023,Normandie,4
76.0,202300019601,2023,Normandie,4
76.0,202300019601,2023,Normandie,1
76.0,202300019603,2023,Normandie,4
76.0,202300019605,2023,Normandie,4
76.0,202300019605,2023,Normandie,1
76.0,202300019804,2023,Normandie,4
76.0,202300019804,2023,Normandie,1
76.0,202300019804,2023,Normandie,4
76.0,202300019806,2023,Normandie,4
76.0,202300019806,2023,Normandie,1
76.0,202300019807,2023,Normandie,3
76.0,202300019809,2023,Normandie,4
76.0,202300019809,2023,Normandie,4
76.0,202300019809,2023,Normandie,4
76.0,202300019809,2023,Normandie,4
76.0,202300019940,2023,Normandie,1
76.0,202300019940,2023,Normandie,3
76.0,202300019941,2023,Normandie,1
76.0,202300019941,2023,Normandie,4
76.0,202300019962,2023,Normandie,3
76.0,202300019962,2023,Normandie,1
76.0,202300020048,2023,Normandie,1
76.0,202300020048,2023,Normandie,4
76.0,202300020137,2023,Normandie,4
76.0,202300020137,2023,Normandie,4
76.0,202300020137,2023,Normandie,1
76.0,202300020155,2023,Normandie,1
76.0,202300020155,2023,Normandie,3
76.0,202300020324,2023,Normandie,4
76.0,202300020324,2023,Normandie,1
76.0,202300020390,2023,Normandie,1
76.0,202300020390,2023,Normandie,3
76.0,202300020392,2023,Normandie,4
76.0,202300020392,2023,Normandie,1
76.0,202300020395,2023,Normandie,1
76.0,202300020395,2023,Normandie,4
76.0,202300020432,2023,Normandie,4
76.0,202300020707,2023,Normandie,1
76.0,202300020707,2023,Normandie,3
76.0,202300020707,2023,Normandie,1
76.0,202300020832,2023,Normandie,1
76.0,202300020832,2023,Normandie,4
76.0,202300020836,2023,Normandie,1
76.0,202300020836,2023,Normandie,3
76.0,202300020842,2023,Normandie,1
76.0,202300020842,2023,Normandie,4
76.0,202300020847,2023,Normandie,1
76.0,202300020847,2023,Normandie,4
76.0,202300021141,2023,Normandie,1
76.0,202300021141,2023,Normandie,4
76.0,202300021141,2023,Normandie,4
76.0,202300021141,2023,Normandie,1
76.0,202300021338,2023,Normandie,4
76.0,202300021338,2023,Normandie,1
76.0,202300021361,2023,Normandie,4
76.0,202300021361,2023,Normandie,2
76.0,202300021468,2023,Normandie,3
76.0,202300021701,2023,Normandie,3
76.0,202300021701,2023,Normandie,1
76.0,202300021734,2023,Normandie,2
76.0,202300021734,2023,Normandie,1
76.0,202300021764,2023,Normandie,3
76.0,202300021764,2023,Normandie,1
76.0,202300021766,2023,Normandie,4
76.0,202300021888,2023,Normandie,3
76.0,202300021888,2023,Normandie,1
76.0,202300021889,2023,Normandie,4
76.0,202300021889,2023,Normandie,1
76.0,202300021890,2023,Normandie,4
76.0,202300021890,2023,Normandie,3
76.0,202300021890,2023,Normandie,1
76.0,202300021891,2023,Normandie,3
76.0,202300021891,2023,Normandie,4
76.0,202300021892,2023,Normandie,4
76.0,202300021892,2023,Normandie,1
76.0,202300021892,2023,Normandie,1
76.0,202300022076,2023,Normandie,4
76.0,202300022076,2023,Normandie,1
76.0,202300022266,2023,Normandie,3
76.0,202300022266,2023,Normandie,1
76.0,202300022266,2023,Normandie,1
76.0,202300022279,2023,Normandie,3
76.0,202300022308,2023,Normandie,2
76.0,202300022308,2023,Normandie,1
76.0,202300022312,2023,Normandie,2
76.0,202300022312,2023,Normandie,1
76.0,202300022473,2023,Normandie,4
76.0,202300022473,2023,Normandie,1
76.0,202300022475,2023,Normandie,4
76.0,202300022479,2023,Normandie,4
76.0,202300022479,2023,Normandie,1
